concepts,phrases,cosine similarity
bone marrow,bone marrow,1.0
bone marrow,subarticular bone marrow,0.8171592950820923
bone marrow,bone marrow levels,0.7837817668914795
bone marrow,bone marrow signal,0.7372509837150574
bone marrow,bone marrow signal abnormality,0.633145809173584
bone marrow biopsy,bone marrow biopsy,1.0
coughs,coughs atm,0.7861385941505432
coughs,horrendous coughs atm,0.6760571599006653
secondary school,secondary school to college,0.8605936765670776
secondary school,secondary school teacher,0.7786258459091187
gyn,gyn tomorrow,0.7636411786079407
gyn,gyn for this month,0.7631465792655945
gyn,gyn in november,0.7399773597717285
gyn,gyn in november of last year,0.7062726020812988
gyn,gyn in january,0.6869564056396484
gyn,gyn in january of this year,0.6518223285675049
scan with contrast,scan with contrast product,0.950407862663269
scan with contrast,scan with contrast product for pancreas,0.7112840414047241
prominent,prominent pink,0.615200400352478
prominent,prominent lump,0.411400705575943
prominent,prominent lump on the inside,0.2638530433177948
prominent,prominent varicose vein,0.21567635238170624
prominent,prominent reddish rash,0.21242690086364746
prominent,prominent varicose vein last week,0.1683354675769806
aqua,aqua marina from lush,0.659270167350769
aqua,aqua yoga,0.6568310856819153
aqua,aqua aerobics,0.6282162666320801
aqua,aqua aerobics classes,0.5549553632736206
break,break at the top,0.7158224582672119
break,irreverisible break,0.7071768641471863
break,break week,0.7028693556785583
break,break from the fatigue,0.6736057996749878
break,break through pain,0.6394894123077393
break,break in the case,0.6228086948394775
break,break after finals,0.6047234535217285
break,break on steroids,0.5603674650192261
break,break from this uncomfortable position,0.5603323578834534
bay,bay leaves,0.7182137370109558
bay,swolleness at bay,0.5195411443710327
bay,bay by lansoprazole,0.4404594302177429
mineral,other mineral,0.8718323707580566
mineral,mineral density,0.6888644099235535
mineral,mineral density test,0.5723580718040466
washing,washing machine,0.8051837682723999
washing,washing power,0.7084669470787048
washing,washing with johnsons,0.6929150819778442
washing,washing with johnsons baby,0.6194117665290833
washing,washing with johnsons baby shampoo,0.5269261598587036
turmeric,turmeric pills,0.8570438623428345
turmeric,turmeric supplements,0.8492724895477295
turmeric,turmeric everyday,0.837736964225769
turmeric,mg turmeric,0.8015236854553223
turmeric,turmeric with milk,0.7954648733139038
turmeric,turmeric ointment,0.7705265879631042
zinc,mg of zinc,0.7536319494247437
zinc,zinc- carnosine,0.7426969408988953
staph,staph specific abx,0.5833203792572021
staph,staph blepharitis,0.5648657083511353
scars,embarassing scars,0.8291784524917603
scars,scars hair,0.7943140268325806
scars,scars in lung,0.6723095178604126
benzoyl peroxide,benzoyl peroxide wash,0.8749874234199524
bacterial,bacterial species,0.8108015060424805
bacterial,bacterial flora,0.8001918792724609
bacterial,anti bacterial,0.7853614091873169
bacterial,bacterial flora present,0.7370216846466064
bacterial,bacterial slaughter,0.7174042463302612
bacterial,bacterial shampoo,0.6432517766952515
bacterial,bacterial utis,0.623291015625
bacterial,bacterial rditis,0.6128929257392883
bacterial,bacterial slaughter in the intestines,0.5869097709655762
epsom salt,epsom salt baths,0.8502545356750488
salt,salt in some water,0.7978405952453613
salt,rock salt,0.7948146462440491
salt,salt bath,0.7392094731330872
salt,salt walter,0.6966423988342285
salt,salt on the wound,0.6555677652359009
salt,salt malabsorbtion,0.6199369430541992
salt,epson salt,0.6072137355804443
salt,epson salt baths,0.49028539657592773
salt,salt malabsorbtion tests,0.48604872822761536
liner,liner stick,0.7848154902458191
down,down side,0.7476078271865845
down,down level,0.7094756364822388
down,way down arm,0.601564884185791
down,way down arm forearm,0.43437159061431885
down,ride down the rabbit,0.38996586203575134
down,ride down the rabbit hole,0.36884891986846924
down,seam down the middle,0.23120418190956116
shaving,shaving of cartilage,0.7154688835144043
apple,adams apple,0.6152350306510925
apple,apple watch,0.6094784736633301
apple cider vinegar,apple cider vinegar on mosaic,0.7081416249275208
apple cider vinegar,apple cider vinegar on mosaic verrucae,0.6899900436401367
cider vinegar,cider vinegar on mosaic,0.7050832509994507
cider vinegar,cider vinegar on mosaic verrucae,0.6876208782196045
cider vinegar,cider vinegar on mosaic verrucae for a year,0.6486509442329407
thick hair,thick hair,1.0
thick hair,super thick hair,0.8890165686607361
thick hair,thick hair till the day,0.837060809135437
thick hair,lots of super thick hair,0.8327931761741638
thick hair,terrific thick hair,0.7756837606430054
fist,fist position,0.7509137392044067
fist,fist vacation in the south,0.4466038942337036
vacation,vacation for mexico,0.6976616382598877
vacation,vacation for mexico for jan,0.5200271606445312
salt water,salt water applications,0.7793738842010498
salt water,salt water baths,0.7569645047187805
turkish,turkish supermarket,0.7101122140884399
lemon,lemon water,0.8425794839859009
lemon,lemon with raw,0.7991587519645691
lemon,lemon ph,0.7978872656822205
lemon,lemon kale,0.7425323724746704
lemon,lemon with raw honey,0.702745795249939
lemon,lemon kale ginger,0.6526575684547424
fact,fact things,0.7528238892555237
fact,fact last week,0.6353455781936646
fact,fact impact,0.6134008169174194
fact,fact from a stomach,0.5717215538024902
fact,fact vs. myth,0.5527471899986267
fact,ould in fact,0.43552231788635254
fact,fact impact cholesterol,0.4078773558139801
fact,fact ultrasound,0.4067988395690918
fact,fact from a stomach ulcer,0.34927529096603394
free fatty acids,free fatty acids in the blood,0.8248749375343323
fatty acids,fatty acids in the blood,0.8061096668243408
elimination diet,strict elimination diet,0.9177460670471191
united states,united states,1.000000238418579
united states,united states on the east coast,0.6068705320358276
united states,united states on the east,0.5698530673980713
studies,lots of studies,0.7414093017578125
studies,studies on this subject,0.7357949614524841
studies,studies from america,0.6707574129104614
studies,studies on the effects,0.6071787476539612
studies,studies from australia,0.5490307211875916
studies,medlift studies,0.4325007498264313
studies,studies on vitamin d,0.2178429365158081
bout,bout with fs,0.4894599914550781
bout,bout of stomach,0.45232903957366943
bout,bout of costo,0.44640085101127625
bout,bout of illness,0.4458421468734741
bout,bout of swine,0.4406193494796753
bout,bout of afib,0.4124159812927246
bout,bout of diarrhea,0.38514262437820435
bout,bout of pots,0.3502497673034668
bout,bout of ulcerative,0.3256588578224182
cutoff,cutoff for health insurance,0.5543548464775085
shampoo,shampoo solution,0.8608180284500122
shampoo,welness shampoo,0.8569172620773315
shampoo,shampoo washes,0.848972737789154
shampoo,shampoo tea,0.8106855154037476
shampoo,shampoo tea tree,0.6556735038757324
shampoo,shampoo tea tree oil,0.651315450668335
shampoo,shampoo tea tree oil water,0.6124317646026611
tea,tea coffee,0.8335977792739868
tea,tea for a few weeks,0.7863153219223022
tea,tea at breakfast,0.7850639820098877
tea,tea last year,0.7689830660820007
tea,tea bags,0.7353964447975159
tea,tea in the lorning,0.7159038782119751
tea,teaspoons of tea,0.7022106647491455
tea,decaf tea,0.6914851665496826
tea,tea with a few biscuits,0.6796247959136963
trea,trea oil on the scalp,0.45718714594841003
total dose,total dose,0.9999995231628418
bactrim,bactrim morning,0.7777742147445679
correlation,correlation between the episodes,0.5839718580245972
correlation,correlation between chronic fatigue,0.24627992510795593
correlation,correlation between chronic fatigue syndrome,0.20257540047168732
recurrent uti,recurrent uti's,0.9715045690536499
recurrent uti,recurrent uti infections,0.8748846054077148
uti,uti infection,0.8471259474754333
uti,uti tests,0.8073407411575317
uti,uti per see,0.7939207553863525
uti,uti symptom,0.7812787294387817
uti,uti like symptoms,0.738610565662384
uti,persistant uti's,0.7362518310546875
uti,uti last december,0.7324200868606567
uti,uti symptom like pain,0.7132745981216431
uti,uti on a continuous basis,0.655471920967102
prophylactic,prophylactic dose of antibiotics,0.6427668333053589
care of,care of stuff,0.7839254140853882
care of,care of a person,0.778666615486145
care of,care of gp,0.6050208806991577
care of,care of that area,0.5917395353317261
care of,care of a relative,0.571704626083374
care of,care of suraj,0.4076341986656189
care of,care of the colic,0.40388181805610657
care of,enough care of suraj,0.3945361375808716
care of,care of explosive anger,0.2766560912132263
urologist,other urologist,0.9172699451446533
urologist,3rd urologist,0.8568941354751587
urologist,urologist for a number of reasons,0.8340942859649658
urologist,4th urologist,0.8340667486190796
urologist,urologist office,0.8263922333717346
urologist,urologist face,0.8220802545547485
urologist,urologist in a couple,0.8025704622268677
urologist,urologist several times,0.7954674363136292
urologist,urologist for a number,0.7929483652114868
mri pelvis,mri pelvis gynecological,0.8878833055496216
pelvis,n pelvis,0.8624269962310791
pelvis,pelvis area,0.8242636919021606
pelvis,images of the pelvis,0.7564119100570679
pelvis,pelvis next week,0.6982971429824829
pelvis,multisequence images of the pelvis,0.6681320071220398
pelvis,n pelvis next week,0.6612890958786011
pelvis,multiplanar multisequence images of the pelvis,0.6292724013328552
heterogeneity,heterogeneity of the outer endometrium with no evidence,0.31154078245162964
endometrium,endometrium with no evidence of significant adenomyosis,0.7298207879066467
normal appearance,normal appearance of the cervix,0.5512386560440063
normal appearance,normal appearance of the cervical cord,0.3975434899330139
signal,signal changes,0.7431552410125732
signal,matter signal,0.6860382556915283
signal,signal abnormality,0.6079484820365906
signal,signal on the t1,0.5951013565063477
signal,t2 signal,0.5827659368515015
signal,signal within the peripheral zones,0.5510082244873047
signal,matter signal changes,0.5191594362258911
signal,t2 signal within the peripheral zones,0.409810870885849
layering,layering within the cyst,0.42864108085632324
laparoscopy,laparoscopy recovery,0.7997756004333496
laparoscopy,laparoscopy surgery in january,0.7644803524017334
laparoscopy,laparoscopy for possible endometriosis,0.7092248201370239
laparoscopy,laparoscopy for possible endometriosis on tuesday,0.6598190069198608
stool tests,stool tests for bacteria,0.8445957899093628
unrelated,unrelated issue,0.7445771098136902
unrelated,unrelated problem,0.7424101233482361
borderline,borderline case,0.7877289652824402
borderline,borderline results,0.7531358003616333
borderline,borderline gls,0.5809537768363953
borderline,borderline high blood,0.5780330896377563
borderline,borderline high range,0.574684739112854
borderline,borderline strep,0.5713924765586853
borderline,borderline high blood pressure,0.5063489079475403
borderline,borderline case of chiari,0.4635772705078125
borderline,borderline strep count,0.4198770523071289
prescription of,prescription of medication,0.8861919045448303
prescription of,prescription of irbesartan,0.5986955165863037
rehabilitation,rehabilitation at the time,0.9342206120491028
rehabilitation,physio on rehabilitation,0.7602061033248901
rehabilitation,physio on rehabilitation at the time,0.7548351883888245
optic nerve,optic nerve problems,0.8517910242080688
optic nerve,optic nerve swelling,0.7817143797874451
optic nerve,optic nerve problems for cerebral spinal fluid,0.6931325793266296
optic nerve,optic nerve problems for cerebral spinal fluid issues,0.6749147176742554
blood bank,blood bank at the hospital,0.87107253074646
complaint,formal complaint,0.8004565238952637
complaint,complaint hypertension,0.555438220500946
complaint,complaint with empty phrases,0.4485933780670166
human services,human services of the federal government,0.8039746284484863
services,services team,0.7622689008712769
services,services at affordable prices,0.6052514314651489
